datetime_utc,temp_c,salinity_psu,wind_speed_ms,tidal_index,do_mg_l,do_anomaly_mg_l,hypoxic_flag
2020-07-14 03:00:00,25.86,35.16,5.71,-0.4318,6.2,-0.0038,0
2020-07-14 04:00:00,25.82,35.42,5.14,-0.4981,5.79,-0.4091,0
2020-07-14 05:00:00,25.9,35.42,3.39,-0.3464,6.04,-0.1639,0
2020-07-14 06:00:00,26.08,35.36,3.63,-0.0162,6.08,-0.12,0
2020-07-14 07:00:00,26.33,35.25,2.01,0.4021,5.94,-0.263,0
2020-07-14 08:00:00,26.57,35.33,4.62,0.7911,6.31,0.1071,0
2020-07-14 09:00:00,26.74,35.85,2.81,1.0359,6.09,-0.1125,0
2020-07-14 10:00:00,26.82,35.06,1.31,1.0544,5.75,-0.4481,0
2020-07-14 11:00:00,26.78,35.45,4.8,0.819,5.47,-0.7255,0
2020-07-14 12:00:00,26.61,35.33,6.92,0.3651,5.6,-0.5951,0
2020-07-14 13:00:00,26.38,35.38,3.58,-0.2163,5.45,-0.7498,0
2020-07-14 14:00:00,26.13,35.8,2.77,-0.8,5.11,-1.0914,0
2020-07-14 15:00:00,25.92,35.29,0.65,-1.2565,5.15,-1.05,0
2020-07-14 16:00:00,25.82,35.41,5.43,-1.4837,5.89,-0.3148,0
2020-07-14 17:00:00,25.84,35.06,3.52,-1.4314,5.89,-0.3104,0
2020-07-14 18:00:00,25.98,35.41,1.86,-1.1136,5.55,-0.6515,0
2020-07-14 19:00:00,26.21,35.54,6.41,-0.6047,6.05,-0.1483,0
2020-07-14 20:00:00,26.47,35.42,1.19,-0.0216,5.75,-0.4508,0
2020-07-14 21:00:00,26.67,35.16,7.21,0.5052,6.33,0.1257,0
2020-07-14 22:00:00,26.8,35.03,3.31,0.8633,5.94,-0.2565,0
2020-07-14 23:00:00,26.79,35.46,1.78,0.9852,5.85,-0.3536,0
2020-07-15 00:00:00,26.65,35.85,1.15,0.8639,5.2,-1.0003,0
2020-07-15 01:00:00,26.42,35.33,3.79,0.5529,5.39,-0.8068,0
2020-07-15 02:00:00,26.16,35.66,5.06,0.1517,6.05,-0.1525,0
2020-07-15 03:00:00,25.93,35.25,6.01,-0.2206,6.53,0.3261,0
2020-07-15 04:00:00,25.79,35.25,4.32,-0.4566,6.64,0.4421,0
2020-07-15 05:00:00,25.76,35.33,5.06,-0.4882,6.84,0.6355,0
2020-07-15 06:00:00,25.83,35.18,3.42,-0.304,7.39,1.1872,0
2020-07-15 07:00:00,26.02,35.25,5.47,0.047,7.26,1.0643,0
2020-07-15 08:00:00,26.28,35.38,4.54,0.4687,6.93,0.7279,0
2020-07-15 09:00:00,26.51,35.37,2.35,0.8416,6.25,0.0505,0
2020-07-15 10:00:00,26.66,35.29,3.22,1.0543,6.46,0.2622,0
2020-07-15 11:00:00,26.71,35.28,0.89,1.0323,6.3,0.0965,0
2020-07-15 12:00:00,26.62,35.4,2.34,0.758,6.43,0.2279,0
2020-07-15 13:00:00,26.43,35.56,0.47,0.2765,5.69,-0.5147,0
2020-07-15 14:00:00,26.18,35.32,2.3,-0.314,5.75,-0.4455,0
2020-07-15 15:00:00,25.94,35.3,4.83,-0.8854,5.56,-0.6361,0
2020-07-15 16:00:00,25.76,35.09,1.45,-1.3108,5.31,-0.8928,0
2020-07-15 17:00:00,25.69,35.62,4.81,-1.4947,5.46,-0.7443,0
2020-07-15 18:00:00,25.75,35.48,6.73,-1.397,5.13,-1.0741,0
2020-07-15 19:00:00,25.9,35.7,4.16,-1.0419,4.8,-1.403,0
2020-07-15 20:00:00,26.13,35.52,6.41,-0.5122,5.5,-0.6976,0
2020-07-15 21:00:00,26.37,34.81,2.38,0.0708,5.87,-0.3303,0
2020-07-15 22:00:00,26.58,35.52,1.05,0.5774,6.61,0.4076,0
2020-07-15 23:00:00,26.67,35.4,6.23,0.9009,7.5,1.2962,0
2020-07-16 00:00:00,26.65,35.48,5.77,0.9827,6.85,0.6458,0
2020-07-16 01:00:00,26.51,35.57,5.64,0.8259,7.04,0.8351,0
2020-07-16 02:00:00,26.28,35.55,1.61,0.4928,6.74,0.5413,0
2020-07-16 03:00:00,26.04,34.99,4.08,0.088,6.53,0.3331,0
2020-07-16 04:00:00,25.83,35.78,4.84,-0.2693,6.41,0.2073,0
2020-07-16 05:00:00,25.7,35.39,4.72,-0.4762,6.15,-0.0486,0
2020-07-16 06:00:00,25.68,35.73,3.71,-0.4727,6.41,0.206,0
2020-07-16 07:00:00,25.8,35.51,5.08,-0.2574,6.41,0.2131,0
2020-07-16 08:00:00,26,35.16,3.83,0.1121,6.38,0.1832,0
2020-07-16 09:00:00,26.25,35.4,1.99,0.5339,6.07,-0.1292,0
2020-07-16 10:00:00,26.48,35.92,3.13,0.8878,5.83,-0.3699,0
2020-07-16 11:00:00,26.63,35.77,1.29,1.0666,6.08,-0.1219,0
2020-07-16 12:00:00,26.66,35.56,6.34,1.0037,6.91,0.7066,0
2020-07-16 13:00:00,26.56,35.55,3.17,0.6916,6.86,0.6641,0
2020-07-16 14:00:00,26.37,35.23,0.38,0.1851,6.07,-0.1299,0
2020-07-16 15:00:00,26.12,35.42,7.08,-0.4111,6.29,0.0918,0
2020-07-16 16:00:00,25.87,35.73,6.32,-0.967,6.41,0.2082,0
2020-07-16 17:00:00,25.71,35.73,5.44,-1.3586,6.2,-0.0037,0
2020-07-16 18:00:00,25.64,35.06,5.56,-1.4983,6.49,0.2894,0
2020-07-16 19:00:00,25.69,35.16,9.34,-1.3557,6.91,0.7125,0
2020-07-16 20:00:00,25.86,35.78,2.66,-0.9655,6.87,0.6657,0
2020-07-16 21:00:00,26.11,35.56,4.55,-0.4183,6.75,0.5522,0
2020-07-16 22:00:00,26.35,36.19,1.24,0.1612,6.92,0.7158,0
2020-07-16 23:00:00,26.54,35.56,5.66,0.6449,7.46,1.2561,0
2020-07-17 00:00:00,26.61,35.94,5.77,0.9322,7.26,1.0647,0
2020-07-17 01:00:00,26.57,35.63,2.2,0.9739,6.39,0.1853,0
2020-07-17 02:00:00,26.41,35.46,5.64,0.7833,6.16,-0.043,0
2020-07-17 03:00:00,26.17,36.1,7.05,0.4308,6.01,-0.1901,0
2020-07-17 04:00:00,25.9,35,6.14,0.0254,6.28,0.0823,0
2020-07-17 05:00:00,25.68,35.63,5.84,-0.3142,6.25,0.0452,0
2020-07-17 06:00:00,25.56,35.51,3.32,-0.4903,5.79,-0.4106,0
2020-07-17 07:00:00,25.58,35.76,1.97,-0.4517,5.28,-0.9194,0
2020-07-17 08:00:00,25.7,35.64,6.43,-0.2068,5.75,-0.4488,0
2020-07-17 09:00:00,25.92,35.4,3.04,0.1784,6.2,0.0039,0
2020-07-17 10:00:00,26.17,35.6,5.3,0.5972,6.92,0.7175,0
2020-07-17 11:00:00,26.38,35.45,0.39,0.9294,7.05,0.8521,0
2020-07-17 12:00:00,26.5,35.22,2.44,1.0725,6.84,0.6449,0
2020-07-17 13:00:00,26.52,35.19,3.07,0.9686,7.29,1.089,0
2020-07-17 14:00:00,26.41,35.67,0.22,0.6202,6.86,0.6632,0
2020-07-17 15:00:00,26.2,35.78,6.35,0.0914,7.37,1.1654,0
2020-07-17 16:00:00,25.94,35.82,2.24,-0.5072,7.73,1.5297,0
2020-07-17 17:00:00,25.73,35.67,9.52,-1.0442,8.12,1.92,0
2020-07-17 18:00:00,25.58,35.37,2.82,-1.3998,7.1,0.9032,0
2020-07-17 19:00:00,25.56,35.33,3.06,-1.4943,6.38,0.1807,0
2020-07-17 20:00:00,25.64,36.05,7.24,-1.3079,6.14,-0.0569,0
2020-07-17 21:00:00,25.81,35.92,2.4,-0.8849,6.24,0.0432,0
2020-07-17 22:00:00,26.04,35.27,3.63,-0.3235,6.75,0.5536,0
2020-07-17 23:00:00,26.29,35.26,1.56,0.2491,6.47,0.2714,0
2020-07-18 00:00:00,26.46,35.9,3.36,0.7072,6.24,0.0425,0
2020-07-18 01:00:00,26.52,35.22,6.7,0.957,6.64,0.4429,0
2020-07-18 02:00:00,26.45,35.46,8.17,0.9591,6.76,0.5599,0
2020-07-18 03:00:00,26.27,35.06,2.69,0.7364,6.56,0.3638,0
2020-07-18 04:00:00,26.04,35.73,5.91,0.3673,6.53,0.3315,0
2020-07-18 05:00:00,25.8,35.54,5.74,-0.0355,6.76,0.5605,0
2020-07-18 06:00:00,25.61,35.44,0.81,-0.3548,5.8,-0.4043,0
2020-07-18 07:00:00,25.53,35.65,7.07,-0.4989,6.17,-0.0335,0
2020-07-18 08:00:00,25.56,35.82,8.82,-0.4255,6.43,0.2343,0
2020-07-18 09:00:00,25.7,35.36,4.71,-0.1526,5.82,-0.3752,0
2020-07-18 10:00:00,25.94,35.49,8.28,0.2456,5.8,-0.4049,0
2020-07-18 11:00:00,26.19,35.56,4.57,0.6583,5.83,-0.3659,0
2020-07-18 12:00:00,26.4,35.69,7.72,0.966,6.29,0.0878,0
2020-07-18 13:00:00,26.5,35.11,5.92,1.0719,6.19,-0.0058,0
2020-07-18 14:00:00,26.5,35.59,4.06,0.927,6.23,0.0293,0
2020-07-18 15:00:00,26.37,35.4,1.4,0.5441,5.5,-0.7004,0
2020-07-18 16:00:00,26.13,35.71,7.22,-0.0041,6.15,-0.0527,0
2020-07-18 17:00:00,25.87,35,3.91,-0.6015,5.86,-0.3391,0
2020-07-18 18:00:00,25.66,35.7,4.95,-1.1166,6.37,0.1737,0
2020-07-18 19:00:00,25.52,35.39,3.74,-1.4341,6.23,0.0274,0
2020-07-18 20:00:00,25.51,35.9,6.75,-1.483,6.65,0.4497,0
2020-07-18 21:00:00,25.62,36.05,5.12,-1.2538,6.82,0.6201,0
2020-07-18 22:00:00,25.82,35.4,0.42,-0.8007,5.7,-0.4953,0
2020-07-18 23:00:00,26.05,36.31,5.11,-0.2283,5.91,-0.2884,0
2020-07-19 00:00:00,26.29,35.6,3.26,0.3342,5.73,-0.4702,0
2020-07-19 01:00:00,26.45,35.73,1.23,0.7641,5.19,-1.0082,0
2020-07-19 02:00:00,26.48,35.88,1.46,0.9754,5.19,-1.0107,0
2020-07-19 03:00:00,26.41,35.29,0.2,0.9383,5.11,-1.0889,0
2020-07-19 04:00:00,26.22,35.23,1.47,0.6857,5.34,-0.8568,0
2020-07-19 05:00:00,25.97,34.89,3.52,0.3029,5.92,-0.281,0
2020-07-19 06:00:00,25.73,35.83,7.94,-0.0943,6.07,-0.1313,0
2020-07-19 07:00:00,25.55,35.45,5.91,-0.391,5.76,-0.4416,0
2020-07-19 08:00:00,25.47,35.91,6.04,-0.5019,5.54,-0.6618,0
2020-07-19 09:00:00,25.51,35.86,3.57,-0.3941,6.11,-0.0889,0
2020-07-19 10:00:00,25.67,35.63,3.81,-0.0953,6.61,0.4083,0
2020-07-19 11:00:00,25.9,35.46,5.11,0.313,6.87,0.6709,0
2020-07-19 12:00:00,26.15,35.54,1.08,0.7165,6.08,-0.1214,0
2020-07-19 13:00:00,26.35,35.2,4.51,0.9973,6.13,-0.0742,0
2020-07-19 14:00:00,26.44,35.3,0.53,1.0648,5.92,-0.2807,0
2020-07-19 15:00:00,26.41,35.46,2.3,0.8793,5.94,-0.2593,0
2020-07-19 16:00:00,26.25,35.48,2.73,0.4637,5.62,-0.5826,0
2020-07-19 17:00:00,26.02,35.81,5.51,-0.1008,6.16,-0.0381,0
2020-07-19 18:00:00,25.77,36.03,3.81,-0.6936,6.03,-0.1656,0
2020-07-19 19:00:00,25.56,35.57,2.56,-1.1837,6.11,-0.0917,0
2020-07-19 20:00:00,25.43,35.5,6.07,-1.4612,6.68,0.4751,0
2020-07-19 21:00:00,25.44,35.81,1.99,-1.4642,6.44,0.2352,0
2020-07-19 22:00:00,25.55,35.18,4.77,-1.1937,6.38,0.1816,0
2020-07-19 23:00:00,25.76,35.55,1.22,-0.7132,5.55,-0.6454,0
2020-07-20 00:00:00,26.01,35.66,7.64,-0.1333,6.09,-0.1099,0
2020-07-20 01:00:00,26.23,35.41,4.13,0.4158,6.08,-0.1234,0
2020-07-20 02:00:00,26.38,35.22,3.36,0.8154,5.61,-0.5908,0
2020-07-20 03:00:00,26.4,35.41,5.97,0.9873,5.92,-0.2834,0
2020-07-20 04:00:00,26.29,35.12,6.5,0.9119,6.01,-0.1925,0
2020-07-20 05:00:00,26.08,35.3,3.95,0.6315,5.89,-0.3084,0
2020-07-20 06:00:00,25.82,35.74,3.6,0.2381,6.07,-0.1287,0
2020-07-20 07:00:00,25.58,35.61,4.3,-0.1506,6.18,-0.0187,0
2020-07-20 08:00:00,25.42,35.81,2.9,-0.4224,5.77,-0.432,0
2020-07-20 09:00:00,25.36,35.31,6.73,-0.4993,6.14,-0.0554,0
2020-07-20 10:00:00,25.43,35.83,0.99,-0.3578,5.82,-0.3764,0
2020-07-20 11:00:00,25.62,35.26,4.14,-0.0351,5.92,-0.2762,0
2020-07-20 12:00:00,25.85,35.92,7.95,0.3803,6.48,0.2814,0
2020-07-20 13:00:00,26.1,35.49,5.87,0.7715,6.31,0.11,0
2020-07-20 14:00:00,26.28,35.88,3.63,1.023,5.85,-0.3545,0
2020-07-20 15:00:00,26.35,35.26,4.86,1.051,6.35,0.147,0
2020-07-20 16:00:00,26.3,35.46,3.41,0.8255,5.9,-0.2965,0
2020-07-20 17:00:00,26.14,35.49,2.74,0.3794,6.11,-0.0877,0
2020-07-20 18:00:00,25.89,35.71,1.79,-0.1982,6.56,0.3623,0
2020-07-20 19:00:00,25.65,35.93,7.29,-0.783,7.12,0.9172,0
2020-07-20 20:00:00,25.45,35.8,6.14,-1.2452,6.41,0.2109,0
2020-07-20 21:00:00,25.37,35.47,3.54,-1.4811,5.73,-0.4689,0
2020-07-20 22:00:00,25.39,35.76,5.14,-1.4383,6.24,0.0359,0
2020-07-20 23:00:00,25.53,36.04,4.79,-1.1281,6.38,0.1763,0
2020-07-21 00:00:00,25.75,35.72,3.84,-0.6231,6.03,-0.1682,0
2020-07-21 01:00:00,26,35.74,4.02,-0.039,6.34,0.1446,0
2020-07-21 02:00:00,26.21,36.01,1.38,0.4935,6.02,-0.1823,0
2020-07-21 03:00:00,26.32,35.57,4.88,0.8607,6.25,0.0536,0
2020-07-21 04:00:00,26.32,35.74,3.24,0.9928,5.99,-0.2135,0
2020-07-21 05:00:00,26.2,35.54,4.04,0.8802,5.89,-0.3103,0
2020-07-21 06:00:00,26,35.48,3.96,0.5743,6.12,-0.0759,0
2020-07-21 07:00:00,25.74,36.41,5.52,0.1733,5.67,-0.5255,0
2020-07-21 08:00:00,25.52,35.79,4.1,-0.2039,5.75,-0.451,0
2020-07-21 09:00:00,25.37,35.11,3.54,-0.4488,5.35,-0.8524,0
2020-07-21 10:00:00,25.34,35.87,5.37,-0.491,5.53,-0.6697,0
2020-07-21 11:00:00,25.43,35.54,6.36,-0.3169,5.72,-0.481,0
2020-07-21 12:00:00,25.63,35.19,5.95,0.0273,6.28,0.0794,0
2020-07-21 13:00:00,25.89,35.51,1.25,0.4468,5.8,-0.3965,0
2020-07-21 14:00:00,26.11,35.48,2.11,0.8227,5.63,-0.5663,0
2020-07-21 15:00:00,26.28,35,1.77,1.0428,5.78,-0.4156,0
2020-07-21 16:00:00,26.32,35.71,2.06,1.0306,5.95,-0.252,0
2020-07-21 17:00:00,26.26,35.86,2.88,0.766,6.31,0.1123,0
2020-07-21 18:00:00,26.08,35.94,6.24,0.2917,6.31,0.1088,0
2020-07-21 19:00:00,25.83,35.77,4.09,-0.2957,5.79,-0.4098,0
2020-07-21 20:00:00,25.59,35.52,6.96,-0.8691,5.04,-1.1566,0
2020-07-21 21:00:00,25.4,36.12,5.43,-1.3007,5.39,-0.8112,0
2020-07-21 22:00:00,25.31,35.78,5.3,-1.4937,4.78,-1.4199,0
2020-07-21 23:00:00,25.34,35.7,5.73,-1.4052,5.07,-1.1332,0
2020-07-22 00:00:00,25.5,35.86,4.69,-1.0573,4.68,-1.5151,0
2020-07-22 01:00:00,25.72,35.59,6.17,-0.5308,4.94,-1.261,0
2020-07-22 02:00:00,25.97,35.94,7.42,0.054,5.29,-0.9091,0
2020-07-22 03:00:00,26.17,35.8,7.17,0.567,5.57,-0.6277,0
2020-07-22 04:00:00,26.28,35.79,2.72,0.8999,5.32,-0.8777,0
2020-07-22 05:00:00,26.27,35.82,2.63,0.9918,5.49,-0.707,0
2020-07-22 06:00:00,26.14,35.57,4.48,0.8433,5.67,-0.5256,0
2020-07-22 07:00:00,25.92,35.7,2.65,0.5146,5.9,-0.2965,0
2020-07-22 08:00:00,25.67,35.69,2.37,0.1091,6,-0.1958,0
2020-07-22 09:00:00,25.44,35.98,2.75,-0.2538,6.17,-0.0343,0
2020-07-22 10:00:00,25.31,35.49,9.24,-0.47,6.72,0.5223,0
2020-07-22 11:00:00,25.27,35.61,3.57,-0.4773,6.33,0.1292,0
2020-07-22 12:00:00,25.36,35.77,0.5,-0.2716,5.99,-0.2135,0
2020-07-22 13:00:00,25.57,35.45,4.07,0.0917,6.7,0.504,0
2020-07-22 14:00:00,25.83,35.77,5.3,0.5122,6.72,0.5242,0
2020-07-22 15:00:00,26.05,35.84,4.94,0.8699,6.68,0.476,0
2020-07-22 16:00:00,26.2,35.34,8.67,1.0565,7.27,1.0741,0
2020-07-22 17:00:00,26.23,35.95,4.37,1.0036,6.9,0.7032,0
2020-07-22 18:00:00,26.15,35.61,5.71,0.701,5.98,-0.218,0
2020-07-22 19:00:00,25.95,35.93,0.89,0.2011,5.63,-0.5684,0
2020-07-22 20:00:00,25.72,35.85,0.09,-0.3928,5.63,-0.5706,0
2020-07-22 21:00:00,25.47,35.47,5.29,-0.9514,6.02,-0.178,0
2020-07-22 22:00:00,25.3,35.59,3.92,-1.3499,5.74,-0.463,0
2020-07-22 23:00:00,25.22,35.57,4.34,-1.4987,6.04,-0.1562,0
2020-07-23 00:00:00,25.28,36.1,3.25,-1.3653,6.16,-0.0351,0
2020-07-23 01:00:00,25.45,35.76,8.83,-0.9817,6.88,0.6844,0
2020-07-23 02:00:00,25.69,35.4,5.33,-0.4369,6.39,0.1898,0
2020-07-23 03:00:00,25.91,35.45,5.88,0.1451,6.12,-0.0821,0
2020-07-23 04:00:00,26.09,35.82,6.62,0.6358,6.12,-0.0814,0
2020-07-23 05:00:00,26.19,35.89,3.04,0.9328,6.22,0.0234,0
2020-07-23 06:00:00,26.14,35.64,4.54,0.9846,6.52,0.3226,0
2020-07-23 07:00:00,25.99,35.64,3.1,0.8017,6.56,0.3601,0
2020-07-23 08:00:00,25.77,35.97,3.63,0.4528,6.62,0.4169,0
2020-07-23 09:00:00,25.51,35.9,5.5,0.0459,6.21,0.0073,0
2020-07-23 10:00:00,25.3,35.47,6.73,-0.3,5.87,-0.3324,0
2020-07-23 11:00:00,25.2,35.56,1.41,-0.4858,5.68,-0.5158,0
2020-07-23 12:00:00,25.22,35.53,5.57,-0.458,6.03,-0.1687,0
2020-07-23 13:00:00,25.35,35.57,2,-0.2223,5.96,-0.2422,0
2020-07-23 14:00:00,25.57,35.55,3.57,0.1575,5.66,-0.5393,0
2020-07-23 15:00:00,25.82,35.52,5.46,0.5758,5.96,-0.2353,0
2020-07-23 16:00:00,26.03,35.48,3.65,0.9125,5.67,-0.5312,0
2020-07-23 17:00:00,26.16,35.79,4.75,1.0639,6.01,-0.1936,0
2020-07-23 18:00:00,26.17,36.01,4.65,0.97,6.46,0.2558,0
2020-07-23 19:00:00,26.06,35.73,4.05,0.6309,6.62,0.4245,0
2020-07-23 20:00:00,25.86,35.22,6.06,0.1081,6.63,0.4346,0
2020-07-23 21:00:00,25.61,35.63,2.93,-0.4889,5.94,-0.2629,0
2020-07-23 22:00:00,25.38,35.62,5.85,-1.0294,6.55,0.3523,0
2020-07-23 23:00:00,25.23,36.13,1.35,-1.3924,5.73,-0.4684,0
2020-07-24 00:00:00,25.19,35.79,6.02,-1.4963,6.15,-0.0485,0
2020-07-24 01:00:00,25.27,35.66,0.83,-1.3187,6.73,0.5337,0
2020-07-24 02:00:00,25.46,35.58,4.85,-0.9019,7.3,1.1012,0
2020-07-24 03:00:00,25.71,35.86,5.5,-0.342,7.07,0.8713,0
2020-07-24 04:00:00,25.95,35.27,4.33,0.2339,6.59,0.3909,0
2020-07-24 05:00:00,26.12,36.13,3.51,0.6996,5.89,-0.3083,0
2020-07-24 06:00:00,26.19,35.85,3.46,0.9593,5.29,-0.9072,0
2020-07-24 07:00:00,26.15,36.23,5.57,0.9712,6.07,-0.1335,0
2020-07-24 08:00:00,25.98,35.79,2.35,0.7557,5.42,-0.7818,0
2020-07-24 09:00:00,25.75,35.89,1.22,0.3895,5.63,-0.5719,0
2020-07-24 10:00:00,25.51,35.58,5.28,-0.0157,6.32,0.1206,0
2020-07-24 11:00:00,25.3,35.35,4.35,-0.342,6.43,0.2266,0
2020-07-24 12:00:00,25.22,35.22,1.17,-0.4961,6.48,0.2843,0
2020-07-24 13:00:00,25.23,35.44,3.98,-0.4334,6.56,0.3587,0
2020-07-24 14:00:00,25.37,35.99,1.92,-0.1693,6.26,0.0632,0
2020-07-24 15:00:00,25.61,35.68,5.03,0.2242,7.13,0.9261,0
2020-07-24 16:00:00,25.87,35.65,4.45,0.6372,6.85,0.6471,0
2020-07-24 17:00:00,26.05,35.92,6.81,0.9502,7.33,1.1305,0
2020-07-24 18:00:00,26.16,35.71,1.59,1.0649,6.25,0.0506,0
2020-07-24 19:00:00,26.14,35.96,3.57,0.9301,6,-0.1959,0
2020-07-24 20:00:00,26.01,35.59,7.13,0.556,6.37,0.1749,0
2020-07-24 21:00:00,25.79,35.72,6.04,0.0132,6.12,-0.0794,0
2020-07-24 22:00:00,25.53,35.82,4.84,-0.5835,5.87,-0.3347,0
2020-07-24 23:00:00,25.3,35.62,4.93,-1.1028,5.97,-0.2273,0
2020-07-25 00:00:00,25.16,35.91,4.69,-1.4281,6.09,-0.1129,0
2020-07-25 01:00:00,25.13,35.8,6.23,-1.4865,6.2,0.0044,0
2020-07-25 02:00:00,25.24,35.7,4.78,-1.2658,6.44,0.2432,0
2020-07-25 03:00:00,25.45,35.36,3.79,-0.8182,6.35,0.1518,0
2020-07-25 04:00:00,25.69,35.7,7.88,-0.2466,6.34,0.143,0
2020-07-25 05:00:00,25.91,36.43,4.73,0.3199,6.41,0.2099,0
2020-07-25 06:00:00,26.07,35.84,5.19,0.758,6.38,0.181,0
2020-07-25 07:00:00,26.12,35.3,6.38,0.9793,6.06,-0.138,0
2020-07-25 08:00:00,26.05,36.08,2.97,0.9518,5.57,-0.6309,0
2020-07-25 09:00:00,25.86,35.61,3.09,0.7058,5.07,-1.1288,0
2020-07-25 10:00:00,25.63,36.37,1.62,0.3251,5.4,-0.803,0
2020-07-25 11:00:00,25.38,35.83,5.57,-0.0754,5.65,-0.5536,0
2020-07-25 12:00:00,25.2,35.61,3.34,-0.3797,5.81,-0.3925,0
2020-07-25 13:00:00,25.13,35.47,4.84,-0.5009,6.07,-0.1293,0
2020-07-25 14:00:00,25.18,35.85,5.68,-0.4036,5.98,-0.2194,0
2020-07-25 15:00:00,25.35,35.64,4.56,-0.113,6.45,0.2533,0
2020-07-25 16:00:00,25.57,35.67,10.84,0.2913,7.44,1.2442,0
2020-07-25 17:00:00,25.81,35.96,2.28,0.696,6.73,0.526,0
2020-07-25 18:00:00,26.01,35.88,3.92,0.9828,6.9,0.702,0
2020-07-25 19:00:00,26.1,35.73,2.51,1.0594,6.77,0.5733,0
2020-07-25 20:00:00,26.08,36.18,3.93,0.8839,6.72,0.5247,0
2020-07-25 21:00:00,25.93,36.03,6.12,0.4767,6.39,0.1881,0
2020-07-25 22:00:00,25.72,35.41,2,-0.083,6.07,-0.1331,0
2020-07-25 23:00:00,25.47,36.26,3.33,-0.676,6.24,0.0438,0
2020-07-26 00:00:00,25.27,36.07,2.52,-1.1709,5.38,-0.8173,0
2020-07-26 01:00:00,25.13,35.98,6.13,-1.4567,5.49,-0.7083,0
2020-07-26 02:00:00,25.12,36.06,4.56,-1.4692,5.7,-0.5028,0
2020-07-26 03:00:00,25.24,35.86,5.57,-1.2069,6.18,-0.0175,0
2020-07-26 04:00:00,25.45,35.85,8.83,-0.7312,6.77,0.5724,0
2020-07-26 05:00:00,25.7,35.82,2.3,-0.1513,6.26,0.0609,0
2020-07-26 06:00:00,25.92,35.79,4.08,0.4026,6.62,0.4238,0
2020-07-26 07:00:00,26.05,35.58,4.15,0.8108,6.87,0.6676,0
2020-07-26 08:00:00,26.08,35.88,2.44,0.9929,6.86,0.6572,0
2020-07-26 09:00:00,25.98,35.5,0.15,0.9267,6.39,0.1937,0
2020-07-26 10:00:00,25.78,36.12,3.78,0.6523,6.12,-0.0811,0
2020-07-26 11:00:00,25.53,35.91,3.44,0.2601,6.05,-0.1504,0
2020-07-26 12:00:00,25.29,35.53,5.67,-0.1326,5.93,-0.2705,0
2020-07-26 13:00:00,25.12,35.96,4.31,-0.4126,5.76,-0.4372,0
2020-07-26 14:00:00,25.06,35.47,1.14,-0.5,6.07,-0.1303,0
2020-07-26 15:00:00,25.13,35.71,5.56,-0.3689,6.42,0.225,0
2020-07-26 16:00:00,25.31,35.95,3.65,-0.053900000000000003,7.04,0.8419,0
2020-07-26 17:00:00,25.55,36.22,2.98,0.3584,6.26,0.0613,0
2020-07-26 18:00:00,25.78,35.9,5.73,0.7516,6.59,0.3865,0
2020-07-26 19:00:00,25.96,35.8,0.91,1.0097,5.99,-0.211,0
2020-07-26 20:00:00,26.04,35.83,5.2,1.0472,6.61,0.4093,0
2020-07-26 21:00:00,25.99,35.97,6.13,0.8317,6.24,0.0365,0
2020-07-26 22:00:00,25.83,35.82,4.97,0.3935,6.26,0.057,0
2020-07-26 23:00:00,25.58,35.58,5.14,-0.1801,6.13,-0.0666,0
2020-07-27 00:00:00,25.32,35.76,3.77,-0.7658,6,-0.1978,0
2020-07-27 01:00:00,25.11,36.04,6.81,-1.2336,6.2,0.0031,0
2020-07-27 02:00:00,25.01,35.95,2.69,-1.4781,5.82,-0.3759,0
2020-07-27 03:00:00,25.04,35.88,4.65,-1.4447,5.72,-0.4784,0
2020-07-27 04:00:00,25.17,35.85,5.77,-1.1423,5.78,-0.4178,0
2020-07-27 05:00:00,25.39,35.88,8.65,-0.6414,6.06,-0.1354,0
2020-07-27 06:00:00,25.64,35.84,5.07,-0.0565,6.61,0.411,0
2020-07-27 07:00:00,25.85,35.88,6.34,0.4815,6.93,0.7348,0
2020-07-27 08:00:00,25.97,35.66,2.22,0.8577,6.93,0.7322,0
2020-07-27 09:00:00,25.99,35.75,5.04,0.9999,6.93,0.7296,0
2020-07-27 10:00:00,25.87,36.26,9.04,0.8962,7.03,0.8301,0
2020-07-27 11:00:00,25.66,35.83,3.04,0.5956,6.42,0.2155,0
2020-07-27 12:00:00,25.39,35.56,1.84,0.195,6.26,0.0602,0
2020-07-27 13:00:00,25.16,35.72,8.79,-0.187,7.19,0.9904,0
2020-07-27 14:00:00,25.02,36.04,5.28,-0.4406,7.13,0.9273,0
2020-07-27 15:00:00,24.98,36.27,5.27,-0.4935,7.31,1.1096,0
2020-07-27 16:00:00,25.08,35.92,2.55,-0.3294,6.7,0.5045,0
2020-07-27 17:00:00,25.26,35.52,2.65,0.0078,6.32,0.1231,0
2020-07-27 18:00:00,25.49,36.26,3.66,0.4249,5.85,-0.3528,0
2020-07-27 19:00:00,25.75,35.59,6.79,0.8036,6.36,0.1572,0
2020-07-27 20:00:00,25.92,35.8,3.77,1.0309,6.01,-0.1906,0
2020-07-27 21:00:00,25.97,35.93,2.59,1.0284,5.62,-0.5834,0
2020-07-27 22:00:00,25.91,35.69,2.36,0.7736,5.53,-0.6661,0
2020-07-27 23:00:00,25.74,35.61,3.18,0.3068,5.29,-0.9101,0
